80 3 32
1000 1000 1000 
0 101 138 A 703 626 823 
1 1218 1262 A 303 854 919 
2 1073 1397 A 291 409 839 
3 757 1197 A 551 431 273 
4 349 450 A 705 934 210 
5 965 1024 A 946 573 340 
6 1085 1385 A 985 152 443 
7 935 1278 A 180 195 292 
8 276 1210 A 981 958 428 
9 856 1345 A 584 576 236 
10 430 1289 A 97 617 101 
11 1024 1171 A 802 740 529 
12 769 828 A 615 85 655 
13 938 963 A 271 830 829 
14 1251 1400 A 8 61 890 
15 814 825 A 318 786 575 
16 1164 1179 A 706 773 190 
17 285 927 A 135 242 667 
18 194 1277 A 426 644 692 
19 1061 1351 A 247 202 389 
20 329 1343 A 41 756 620 
21 347 527 A 491 558 916 
22 1001 1168 A 996 882 299 
23 1384 1413 A 289 1 922 
24 1102 1129 A 714 150 313 
25 421 958 A 259 165 657 
26 659 707 A 173 352 928 
27 997 1079 A 509 544 350 
28 692 849 A 429 220 543 
29 1065 1164 A 825 494 758 
30 641 1052 A 979 131 20 
31 475 1038 A 8 970 447 
32 1004 1403 B 722 849 676 
33 432 689 B 309 244 357 
34 809 825 B 562 157 110 
35 378 845 B 422 402 696 
36 759 920 B 58 781 97 
37 1297 1363 B 423 99 917 
38 634 661 B 992 694 562 
39 615 1418 B 179 528 572 
40 360 394 B 572 832 127 
41 1094 1352 B 400 679 42 
42 686 901 B 564 70 276 
43 539 856 B 190 323 746 
44 1398 1429 B 665 412 562 
45 312 554 B 309 221 985 
46 937 1405 B 942 738 157 
47 487 1265 B 762 697 398 
48 729 808 B 274 559 910 
49 824 1265 B 889 155 802 
50 238 1356 B 233 728 278 
51 1334 1350 B 266 193 788 
52 1351 1398 B 149 388 375 
53 589 994 B 358 572 242 
54 1347 1404 B 643 536 208 
55 1006 1097 B 991 139 305 
56 519 562 B 328 436 597 
57 997 1168 B 280 517 964 
58 1241 1354 B 990 633 309 
59 787 947 B 113 750 192 
60 1363 1366 B 852 838 525 
61 394 995 B 310 980 323 
62 350 1065 B 151 765 87 
63 1322 1384 B 591 552 909 
64 1292 1370 B 843 72 196 
65 434 1336 B 181 254 886 
66 574 1254 B 653 169 319 
67 55 83 B 357 108 97 
68 1270 1339 B 558 440 37 
69 1234 1330 B 978 391 384 
70 628 762 B 556 893 817 
71 931 1296 B 570 476 634 
72 979 1425 B 294 603 466 
73 1328 1390 B 115 525 315 
74 80 452 B 464 533 348 
75 1054 1219 B 698 149 862 
76 1148 1434 B 299 57 479 
77 692 1029 B 523 479 280 
78 673 707 B 774 633 814 
79 28 441 B 750 707 340 
