80 3 32
1000 1000 1000 
0 48 205 A 822 133 800 
1 481 1166 A 387 748 405 
2 1179 1349 A 661 887 524 
3 447 1364 A 346 582 808 
4 643 1140 A 622 395 886 
5 309 588 A 515 577 764 
6 1348 1407 A 931 251 295 
7 492 1229 A 228 785 641 
8 167 1136 A 181 711 823 
9 737 1266 A 970 95 487 
10 1083 1400 A 128 98 993 
11 410 532 A 863 110 983 
12 499 663 A 679 413 965 
13 718 869 A 588 816 200 
14 984 1160 A 670 781 915 
15 350 501 A 356 407 129 
16 833 995 A 199 154 350 
17 385 1300 A 142 195 467 
18 43 1226 A 298 684 739 
19 789 1256 A 427 247 348 
20 348 930 A 20 403 305 
21 92 995 A 990 789 384 
22 1106 1270 A 980 435 851 
23 949 999 A 51 618 350 
24 1028 1138 A 211 769 96 
25 161 983 A 74 609 578 
26 884 1402 A 722 686 16 
27 1061 1438 A 622 179 375 
28 31 635 A 567 758 528 
29 210 738 A 978 441 367 
30 285 464 A 283 570 105 
31 1126 1376 A 408 164 789 
32 1178 1395 B 411 928 380 
33 1367 1390 B 517 774 412 
34 244 769 B 104 906 279 
35 171 848 B 253 656 146 
36 1150 1300 B 529 1 600 
37 317 394 B 637 186 412 
38 536 851 B 678 770 541 
39 1420 1431 B 812 694 388 
40 1070 1268 B 140 969 434 
41 246 292 B 672 325 108 
42 1240 1254 B 959 572 869 
43 563 1411 B 931 183 633 
44 285 481 B 304 817 876 
45 611 684 B 588 677 174 
46 1231 1279 B 222 764 235 
47 337 1389 B 640 263 173 
48 1230 1329 B 482 516 765 
49 203 618 B 365 879 759 
50 191 452 B 402 105 174 
51 1265 1309 B 448 649 128 
52 515 1248 B 331 915 70 
53 1030 1229 B 646 891 207 
54 1413 1429 B 803 610 73 
55 262 719 B 1000 819 808 
56 904 1078 B 215 733 825 
57 538 959 B 865 156 645 
58 1019 1029 B 848 586 665 
59 866 1183 B 182 402 249 
60 760 1350 B 50 577 724 
61 929 1051 B 405 614 4 
62 780 1041 B 506 930 696 
63 1094 1422 B 2 327 220 
64 1358 1385 B 186 386 204 
65 1253 1436 B 155 801 373 
66 1296 1325 B 546 346 879 
67 1200 1324 B 694 631 51 
68 7 562 B 64 197 510 
69 72 426 B 220 938 890 
70 936 945 B 205 67 816 
71 790 1173 B 175 569 255 
72 1299 1312 B 706 841 639 
73 421 583 B 267 810 364 
74 949 1003 B 937 707 602 
75 46 477 B 639 65 675 
76 1115 1414 B 355 652 276 
77 236 287 B 234 135 594 
78 434 708 B 192 549 926 
79 263 701 B 16 74 177 
