80 3 32
1000 1000 1000 
0 1319 1370 A 790 302 521 
1 314 628 A 675 159 499 
2 970 1137 A 242 425 213 
3 830 1222 A 322 681 840 
4 133 1374 A 574 52 767 
5 670 1251 A 190 302 211 
6 353 1416 A 192 245 531 
7 668 1304 A 810 366 200 
8 75 617 A 347 889 662 
9 261 524 A 861 231 570 
10 418 764 A 78 503 433 
11 268 1123 A 49 170 158 
12 1195 1300 A 133 976 750 
13 1355 1399 A 87 702 699 
14 308 1168 A 972 887 696 
15 650 1184 A 127 152 623 
16 542 543 A 295 29 876 
17 982 1277 A 988 612 299 
18 483 1218 A 453 924 953 
19 1253 1256 A 916 104 472 
20 969 1297 A 393 615 146 
21 402 977 A 452 156 478 
22 1143 1416 A 794 36 833 
23 1389 1437 A 342 287 100 
24 416 1014 A 953 682 964 
25 779 1121 A 526 625 90 
26 703 1202 A 59 715 456 
27 1015 1154 A 237 479 26 
28 1158 1170 A 255 216 548 
29 869 1137 A 619 114 689 
30 1321 1346 A 875 695 397 
31 1422 1439 A 33 653 307 
32 782 1319 B 868 940 899 
33 504 1211 B 473 818 977 
34 1393 1413 B 86 616 977 
35 693 1349 B 452 5 898 
36 192 932 B 357 631 973 
37 41 1209 B 453 88 22 
38 723 926 B 130 414 847 
39 55 534 B 234 523 301 
40 1051 1350 B 361 695 478 
41 579 990 B 800 240 152 
42 1439 1440 B 237 183 331 
43 1124 1399 B 995 117 9 
44 743 1003 B 785 421 217 
45 957 1132 B 654 819 411 
46 647 1055 B 736 444 40 
47 248 874 B 883 870 888 
48 809 1327 B 176 344 360 
49 125 1122 B 484 229 802 
50 563 1056 B 485 975 580 
51 953 1356 B 136 630 76 
52 1143 1154 B 128 824 142 
53 61 882 B 102 906 954 
54 906 998 B 97 528 671 
55 1193 1261 B 356 924 544 
56 661 662 B 172 495 776 
57 692 1148 B 681 831 739 
58 1042 1236 B 628 419 349 
59 1196 1416 B 535 816 883 
60 932 958 B 382 155 183 
61 339 1368 B 593 248 67 
62 525 1227 B 1000 568 567 
63 639 1291 B 330 380 326 
64 1285 1395 B 396 393 370 
65 934 1016 B 740 675 754 
66 1138 1197 B 51 64 797 
67 1224 1317 B 23 595 667 
68 492 689 B 603 92 39 
69 1239 1291 B 544 6 658 
70 1192 1401 B 572 758 7 
71 1221 1311 B 114 890 826 
72 289 1081 B 441 120 177 
73 1424 1431 B 842 204 365 
74 31 824 B 98 120 801 
75 1220 1307 B 440 372 858 
76 1136 1184 B 1000 645 316 
77 669 956 B 91 806 362 
78 1192 1329 B 284 240 293 
79 1422 1434 B 371 58 115 
