100 3 40
1000 1000 1000 
0 1133 1209 A 295 340 697 
1 747 1345 A 780 913 673 
2 569 1303 A 662 395 488 
3 1069 1343 A 12 273 590 
4 1153 1317 A 141 768 513 
5 991 1172 A 979 721 832 
6 789 1083 A 231 765 726 
7 703 896 A 52 882 446 
8 702 909 A 249 708 732 
9 575 1408 A 339 895 612 
10 635 1235 A 306 274 870 
11 1043 1057 A 615 102 488 
12 784 1285 A 175 169 365 
13 1186 1428 A 265 478 724 
14 520 1089 A 632 480 42 
15 1195 1334 A 327 310 149 
16 843 1269 A 157 609 593 
17 355 659 A 129 792 517 
18 306 521 A 364 655 37 
19 1284 1312 A 209 93 724 
20 1203 1312 A 115 24 880 
21 1021 1283 A 710 48 628 
22 57 1078 A 605 105 192 
23 1220 1281 A 156 15 176 
24 762 1129 A 15 149 719 
25 870 926 A 533 980 786 
26 828 873 A 662 46 211 
27 1254 1257 A 514 958 790 
28 1157 1210 A 611 919 270 
29 197 462 A 945 346 494 
30 837 1303 A 11 364 894 
31 1245 1301 A 491 226 246 
32 939 1287 A 733 99 400 
33 558 1411 A 103 493 502 
34 545 985 A 178 28 226 
35 548 1398 A 405 781 335 
36 123 690 A 530 602 764 
37 1277 1335 A 427 84 334 
38 208 928 A 794 961 185 
39 968 1038 A 344 848 381 
40 25 1293 B 904 681 775 
41 15 501 B 586 215 809 
42 373 1017 B 724 866 190 
43 556 1347 B 927 893 279 
44 452 1044 B 902 801 522 
45 605 1322 B 439 70 390 
46 1387 1416 B 357 472 186 
47 346 533 B 346 865 402 
48 950 1312 B 426 293 175 
49 339 938 B 107 264 802 
50 1076 1181 B 917 770 868 
51 10 561 B 727 869 459 
52 105 219 B 799 354 36 
53 1165 1272 B 75 413 245 
54 911 1303 B 448 652 612 
55 619 799 B 503 865 792 
56 275 767 B 753 857 465 
57 658 1223 B 582 296 735 
58 964 1281 B 230 774 117 
59 1264 1270 B 973 510 830 
60 269 416 B 222 505 148 
61 585 1247 B 615 860 529 
62 223 1272 B 48 185 931 
63 1397 1434 B 291 406 853 
64 1301 1335 B 330 209 406 
65 1176 1315 B 853 834 361 
66 695 1413 B 849 998 848 
67 879 1439 B 245 522 288 
68 333 1083 B 495 361 289 
69 188 266 B 947 612 302 
70 137 994 B 950 464 703 
71 1106 1186 B 320 616 595 
72 1408 1418 B 367 961 49 
73 803 861 B 258 56 27 
74 1349 1430 B 819 384 522 
75 572 642 B 212 622 412 
76 801 1250 B 983 658 419 
77 167 847 B 139 764 207 
78 1220 1415 B 627 95 319 
79 832 1386 B 820 663 730 
80 1231 1437 B 681 545 718 
81 676 1046 B 969 731 313 
82 693 1280 B 540 911 401 
83 430 594 B 623 457 395 
84 1017 1361 B 638 323 132 
85 185 699 B 324 929 225 
86 787 960 B 52 819 654 
87 734 930 B 848 360 624 
88 698 1056 B 998 794 509 
89 1179 1293 B 376 456 403 
90 1205 1344 B 4 958 652 
91 668 1082 B 921 634 44 
92 992 1321 B 253 710 280 
93 1301 1331 B 845 263 805 
94 1377 1385 B 47 592 952 
95 206 938 B 541 240 354 
96 174 629 B 491 824 142 
97 765 1409 B 761 91 944 
98 445 1060 B 319 291 133 
99 417 505 B 75 885 118 
