50 3 20
1000 1000 1000 
0 401 1359 A 321 190 558 
1 1063 1109 A 65 471 818 
2 348 445 A 170 211 8 
3 1398 1428 A 490 181 189 
4 1309 1361 A 924 762 962 
5 665 1421 A 59 203 136 
6 1284 1308 A 104 977 29 
7 800 1173 A 532 651 830 
8 785 1147 A 273 264 801 
9 227 340 A 9 111 53 
10 722 1289 A 651 186 247 
11 779 891 A 613 684 288 
12 817 1079 A 107 550 956 
13 184 1208 A 133 799 313 
14 520 1280 A 143 768 788 
15 889 1184 A 495 848 952 
16 1356 1421 A 166 964 899 
17 52 61 A 837 42 810 
18 757 1233 A 376 448 600 
19 932 997 A 69 694 884 
20 398 804 B 963 880 547 
21 296 1379 B 585 771 32 
22 476 1162 B 543 334 319 
23 186 1261 B 32 272 792 
24 560 1240 B 413 678 386 
25 764 855 B 975 645 626 
26 435 933 B 232 391 805 
27 949 1121 B 219 207 224 
28 1132 1162 B 446 789 169 
29 419 1296 B 251 825 605 
30 1317 1344 B 332 696 437 
31 695 1122 B 383 481 121 
32 273 470 B 175 637 900 
33 30 383 B 540 735 91 
34 662 872 B 265 741 730 
35 291 449 B 849 691 809 
36 366 1274 B 411 981 449 
37 1383 1433 B 928 167 457 
38 995 1049 B 708 885 300 
39 631 1232 B 680 292 270 
40 174 784 B 622 202 234 
41 1375 1430 B 847 587 89 
42 356 1143 B 976 753 34 
43 294 543 B 900 143 523 
44 1121 1333 B 727 354 432 
45 722 953 B 94 730 71 
46 303 927 B 966 332 160 
47 818 1247 B 497 260 693 
48 1074 1366 B 934 175 62 
49 422 775 B 403 563 415 
