200 3 80
1000 1000 1000 
0 372 1197 A 123 472 124 
1 538 700 A 906 162 883 
2 405 1340 A 910 63 436 
3 76 848 A 994 799 999 
4 1059 1138 A 327 402 911 
5 1100 1102 A 123 401 517 
6 340 944 A 104 204 319 
7 1042 1233 A 396 523 290 
8 1347 1407 A 666 632 165 
9 1051 1302 A 245 311 587 
10 511 1025 A 710 207 903 
11 982 1400 A 818 887 222 
12 506 1152 A 365 924 926 
13 1349 1383 A 128 804 562 
14 985 1097 A 269 350 972 
15 520 927 A 461 681 103 
16 1196 1281 A 763 409 418 
17 543 642 A 367 430 666 
18 398 1302 A 821 593 390 
19 8 637 A 299 489 370 
20 568 1073 A 193 523 889 
21 1199 1358 A 15 109 208 
22 98 737 A 507 558 796 
23 14 961 A 4 768 262 
24 1022 1061 A 498 692 275 
25 1281 1425 A 662 102 551 
26 360 1239 A 134 659 857 
27 1267 1438 A 35 302 352 
28 1119 1224 A 253 466 180 
29 743 1054 A 15 633 406 
30 561 648 A 536 410 596 
31 926 1439 A 51 447 487 
32 1344 1346 A 789 348 696 
33 461 1002 A 843 825 764 
34 1118 1165 A 276 826 314 
35 810 872 A 600 553 807 
36 204 465 A 692 148 15 
37 313 1018 A 618 375 199 
38 852 972 A 246 368 721 
39 596 668 A 989 955 403 
40 1172 1379 A 78 103 37 
41 928 1187 A 71 91 394 
42 683 725 A 418 470 563 
43 1185 1271 A 189 693 889 
44 1078 1197 A 326 320 857 
45 323 696 A 411 936 5 
46 1283 1407 A 685 298 325 
47 1037 1333 A 105 224 842 
48 1047 1224 A 166 732 671 
49 394 998 A 992 571 990 
50 947 1056 A 138 376 179 
51 1007 1124 A 816 361 202 
52 718 1160 A 559 879 779 
53 1016 1185 A 62 360 910 
54 543 558 A 290 258 410 
55 1128 1349 A 806 583 249 
56 351 866 A 139 404 660 
57 972 1008 A 467 776 544 
58 1189 1369 A 171 780 218 
59 875 971 A 980 583 253 
60 256 1165 A 180 594 83 
61 1433 1435 A 909 66 476 
62 1203 1337 A 746 782 677 
63 70 212 A 982 224 72 
64 155 647 A 451 378 134 
65 1403 1421 A 866 340 536 
66 633 807 A 456 401 959 
67 399 1223 A 594 856 236 
68 592 1317 A 622 351 709 
69 411 696 A 806 303 646 
70 1046 1249 A 327 627 475 
71 235 1049 A 293 738 749 
72 182 264 A 686 445 112 
73 701 1074 A 37 621 433 
74 498 605 A 687 918 224 
75 889 1212 A 672 33 14 
76 94 239 A 580 410 363 
77 453 1033 A 687 751 626 
78 1191 1321 A 745 395 743 
79 29 845 A 377 934 764 
80 596 1096 B 567 923 367 
81 969 1186 B 570 414 992 
82 988 1251 B 943 108 826 
83 935 980 B 837 929 647 
84 355 1146 B 845 493 134 
85 304 915 B 21 85 28 
86 335 1153 B 318 512 386 
87 1218 1438 B 585 255 825 
88 211 757 B 59 813 347 
89 361 369 B 686 514 155 
90 1358 1395 B 889 624 572 
91 472 1115 B 856 425 86 
92 977 1068 B 626 202 523 
93 967 1438 B 14 527 574 
94 962 1354 B 515 431 416 
95 1283 1344 B 599 940 297 
96 811 973 B 144 255 779 
97 985 1143 B 803 801 260 
98 584 1173 B 96 360 192 
99 368 1180 B 510 450 88 
100 373 428 B 152 469 358 
101 486 1270 B 956 699 408 
102 1342 1364 B 448 280 402 
103 685 1260 B 504 659 918 
104 749 1390 B 327 550 635 
105 1062 1415 B 898 568 485 
106 854 1014 B 456 243 690 
107 1138 1411 B 826 585 215 
108 1112 1290 B 780 589 681 
109 285 648 B 970 635 150 
110 457 1176 B 303 18 758 
111 1004 1189 B 712 599 226 
112 231 1169 B 138 17 168 
113 498 824 B 736 620 283 
114 1419 1430 B 874 539 566 
115 580 663 B 644 917 311 
116 729 962 B 172 889 118 
117 556 1246 B 798 706 263 
118 951 1027 B 628 186 119 
119 1391 1426 B 481 27 384 
120 350 1009 B 638 770 410 
121 204 675 B 435 863 301 
122 518 840 B 942 883 277 
123 752 1018 B 28 15 685 
124 852 1432 B 284 381 944 
125 838 1146 B 406 604 857 
126 257 622 B 694 586 355 
127 329 1189 B 474 676 168 
128 114 916 B 769 956 65 
129 409 553 B 787 746 356 
130 784 841 B 310 363 944 
131 928 1277 B 909 617 472 
132 95 687 B 966 196 830 
133 463 1159 B 917 321 903 
134 751 1113 B 508 131 72 
135 588 1019 B 314 459 754 
136 957 1109 B 733 709 673 
137 752 986 B 234 816 378 
138 1180 1309 B 929 321 283 
139 126 331 B 101 703 33 
140 775 1095 B 673 277 279 
141 959 1405 B 214 898 837 
142 942 1254 B 801 174 53 
143 685 1184 B 580 792 735 
144 499 743 B 771 195 550 
145 663 956 B 926 137 756 
146 645 1104 B 326 111 595 
147 379 1036 B 281 673 908 
148 118 153 B 571 184 599 
149 31 598 B 557 354 241 
150 186 1332 B 832 20 87 
151 997 1039 B 386 567 876 
152 1027 1321 B 648 72 847 
153 233 551 B 100 356 369 
154 883 975 B 844 385 697 
155 519 1178 B 867 558 111 
156 367 1026 B 646 559 392 
157 1385 1386 B 795 581 121 
158 629 1105 B 1000 171 385 
159 1163 1327 B 676 254 296 
160 500 1438 B 35 160 398 
161 977 1050 B 85 435 307 
162 693 1319 B 520 350 260 
163 82 286 B 477 922 247 
164 80 1346 B 245 519 784 
165 1386 1388 B 40 772 713 
166 173 760 B 112 778 386 
167 1404 1419 B 487 988 483 
168 297 1190 B 764 367 310 
169 13 1293 B 274 875 755 
170 776 1013 B 7 28 145 
171 339 793 B 533 681 280 
172 783 1285 B 31 15 873 
173 896 1417 B 360 311 748 
174 473 558 B 379 57 850 
175 1206 1233 B 760 44 839 
176 189 265 B 558 221 99 
177 77 1063 B 289 88 886 
178 46 654 B 527 333 598 
179 767 1139 B 553 17 611 
180 573 1204 B 507 125 700 
181 926 1050 B 536 705 607 
182 508 998 B 805 707 813 
183 150 1328 B 983 464 585 
184 1319 1401 B 925 532 197 
185 468 682 B 847 93 644 
186 1335 1339 B 897 127 394 
187 847 1414 B 482 954 479 
188 485 788 B 930 957 628 
189 997 1197 B 695 471 643 
190 65 281 B 260 445 598 
191 1086 1099 B 215 981 958 
192 86 1423 B 744 269 269 
193 147 1059 B 501 457 789 
194 347 792 B 921 181 343 
195 1021 1283 B 282 793 307 
196 13 499 B 992 355 225 
197 1258 1412 B 183 184 857 
198 284 414 B 960 278 556 
199 915 1260 B 531 781 551 
