100 3 40
1000 1000 1000 
0 128 267 A 460 59 567 
1 811 1311 A 571 29 175 
2 910 1142 A 705 314 670 
3 571 995 A 232 807 73 
4 1135 1186 A 341 293 389 
5 197 944 A 834 136 838 
6 35 678 A 512 34 994 
7 1001 1381 A 908 951 688 
8 1223 1439 A 97 823 66 
9 768 1297 A 635 611 123 
10 598 1373 A 599 283 657 
11 306 761 A 330 583 611 
12 199 359 A 574 739 971 
13 1157 1223 A 999 435 628 
14 844 1019 A 548 97 336 
15 967 1270 A 48 135 453 
16 1358 1398 A 336 964 199 
17 123 972 A 533 538 360 
18 147 544 A 566 949 838 
19 616 945 A 676 690 790 
20 721 777 A 797 981 957 
21 1204 1224 A 563 258 35 
22 996 1068 A 796 504 303 
23 132 244 A 449 102 39 
24 1387 1422 A 308 995 956 
25 1239 1422 A 400 571 32 
26 386 1049 A 247 672 747 
27 940 1013 A 888 484 542 
28 176 1336 A 471 724 504 
29 1096 1357 A 542 222 784 
30 830 895 A 329 480 819 
31 146 1077 A 332 190 340 
32 128 899 A 569 440 334 
33 212 924 A 443 355 855 
34 953 1258 A 951 630 759 
35 64 402 A 703 423 458 
36 1205 1367 A 125 733 860 
37 474 1165 A 167 941 783 
38 325 1119 A 58 788 758 
39 403 1426 A 881 228 332 
40 569 941 B 228 847 80 
41 1364 1431 B 640 735 581 
42 1319 1374 B 902 496 307 
43 1239 1273 B 127 325 812 
44 854 1211 B 731 621 195 
45 323 1003 B 666 419 392 
46 92 229 B 941 112 992 
47 861 1138 B 592 95 567 
48 1067 1258 B 87 807 658 
49 729 1364 B 531 647 312 
50 535 981 B 747 686 17 
51 472 969 B 203 417 189 
52 536 897 B 837 147 584 
53 449 857 B 395 700 427 
54 325 843 B 814 619 632 
55 54 899 B 373 632 739 
56 886 1155 B 515 800 59 
57 938 1340 B 722 348 580 
58 525 1028 B 481 446 1000 
59 26 711 B 367 865 428 
60 933 1217 B 468 235 457 
61 1106 1388 B 922 287 381 
62 1302 1379 B 21 564 352 
63 182 356 B 278 587 805 
64 1155 1234 B 635 614 783 
65 653 926 B 948 162 924 
66 647 1074 B 828 514 542 
67 551 1194 B 19 711 734 
68 278 832 B 31 231 918 
69 885 949 B 359 211 875 
70 1125 1188 B 380 645 596 
71 1418 1424 B 801 28 76 
72 6 987 B 519 629 689 
73 236 1313 B 588 117 672 
74 860 1145 B 364 132 651 
75 91 168 B 485 579 116 
76 138 754 B 930 990 319 
77 1101 1428 B 349 445 595 
78 1437 1438 B 45 916 955 
79 429 1386 B 696 731 83 
80 861 1330 B 254 556 841 
81 882 937 B 541 119 710 
82 64 649 B 745 410 524 
83 771 897 B 601 882 170 
84 1101 1207 B 746 591 784 
85 255 295 B 177 208 384 
86 710 1354 B 888 7 380 
87 814 1324 B 615 57 926 
88 1295 1348 B 490 604 391 
89 1068 1286 B 732 8 291 
90 1085 1289 B 964 148 773 
91 609 831 B 123 497 331 
92 274 1208 B 558 196 896 
93 976 1232 B 770 27 252 
94 1249 1338 B 51 917 449 
95 526 881 B 930 984 745 
96 749 750 B 375 848 61 
97 1386 1418 B 611 836 481 
98 1435 1437 B 844 851 493 
99 1220 1272 B 464 362 648 
