200 3 80
1000 1000 1000 
0 1335 1399 A 163 876 817 
1 16 1077 A 84 984 967 
2 915 1050 A 276 104 352 
3 1184 1401 A 43 127 202 
4 1194 1365 A 267 715 557 
5 835 1103 A 210 672 213 
6 310 1063 A 997 201 283 
7 513 1249 A 396 895 681 
8 921 1412 A 207 945 506 
9 160 1060 A 597 586 746 
10 1178 1420 A 108 244 871 
11 666 968 A 272 320 218 
12 1066 1170 A 949 707 479 
13 874 903 A 76 236 121 
14 896 1426 A 138 981 469 
15 462 1431 A 600 445 768 
16 860 1291 A 868 19 112 
17 544 1230 A 623 479 323 
18 217 523 A 508 601 409 
19 885 1336 A 744 374 414 
20 351 1155 A 81 111 573 
21 178 1120 A 82 196 355 
22 596 1118 A 635 825 814 
23 984 1393 A 807 98 652 
24 1171 1432 A 101 709 389 
25 1324 1383 A 94 556 620 
26 648 696 A 558 729 517 
27 1014 1138 A 669 572 166 
28 830 1026 A 338 565 264 
29 176 1022 A 964 613 145 
30 1016 1280 A 722 589 869 
31 168 1380 A 298 803 279 
32 357 1141 A 946 34 834 
33 1316 1385 A 886 265 320 
34 1348 1384 A 552 530 30 
35 541 973 A 742 554 129 
36 1388 1424 A 297 726 460 
37 804 846 A 924 705 28 
38 1359 1405 A 30 324 502 
39 1411 1430 A 722 518 975 
40 905 1221 A 737 905 621 
41 1269 1313 A 319 584 173 
42 620 1397 A 129 553 702 
43 739 957 A 762 455 426 
44 1092 1322 A 244 662 231 
45 343 984 A 974 427 446 
46 898 1284 A 494 609 693 
47 455 1359 A 669 31 580 
48 650 979 A 616 578 229 
49 1014 1039 A 202 636 579 
50 1247 1253 A 785 751 810 
51 986 1052 A 947 766 411 
52 271 707 A 443 425 888 
53 93 254 A 240 406 876 
54 570 1084 A 821 641 904 
55 620 1225 A 578 639 557 
56 802 869 A 263 486 226 
57 520 633 A 170 892 850 
58 1089 1286 A 170 104 443 
59 784 1107 A 308 668 732 
60 586 962 A 256 70 722 
61 980 1108 A 122 11 908 
62 418 503 A 702 20 687 
63 644 658 A 88 940 479 
64 1024 1126 A 264 186 983 
65 1397 1420 A 404 183 255 
66 597 841 A 971 830 776 
67 684 958 A 235 622 717 
68 549 1030 A 388 448 289 
69 99 724 A 566 786 623 
70 1127 1203 A 415 651 77 
71 955 1116 A 738 742 333 
72 291 1193 A 496 996 569 
73 49 244 A 71 79 534 
74 738 1258 A 289 842 758 
75 687 983 A 559 636 751 
76 1408 1417 A 198 239 594 
77 124 141 A 393 181 536 
78 665 1074 A 567 394 598 
79 375 1049 A 765 349 984 
80 190 1401 B 949 804 735 
81 28 991 B 68 168 217 
82 624 938 B 541 123 26 
83 83 825 B 202 498 982 
84 1038 1284 B 621 331 764 
85 825 1098 B 832 594 323 
86 1001 1328 B 449 342 816 
87 280 902 B 8 270 617 
88 243 408 B 264 212 322 
89 1117 1177 B 574 144 631 
90 490 978 B 731 660 883 
91 1230 1253 B 424 668 345 
92 564 1031 B 242 505 667 
93 962 1033 B 995 472 63 
94 170 1232 B 905 248 300 
95 1048 1204 B 427 717 65 
96 410 642 B 266 256 132 
97 712 939 B 770 838 221 
98 1243 1334 B 719 18 3 
99 112 1279 B 149 639 112 
100 905 1270 B 297 451 273 
101 1349 1404 B 141 486 492 
102 626 1090 B 115 64 707 
103 268 866 B 328 721 599 
104 1305 1413 B 416 686 651 
105 760 949 B 24 981 969 
106 1010 1225 B 119 874 885 
107 1216 1231 B 650 316 596 
108 245 898 B 695 916 53 
109 796 1209 B 122 177 917 
110 1111 1146 B 641 195 811 
111 865 1297 B 788 341 938 
112 427 441 B 600 678 5 
113 117 838 B 792 735 577 
114 992 1047 B 326 535 957 
115 323 695 B 408 454 538 
116 595 1143 B 515 609 46 
117 1290 1407 B 663 452 310 
118 980 1351 B 275 365 65 
119 287 837 B 302 58 754 
120 1212 1349 B 619 643 770 
121 719 1328 B 645 492 976 
122 374 1022 B 284 778 860 
123 1333 1390 B 331 440 808 
124 144 1368 B 942 585 246 
125 637 892 B 932 159 262 
126 644 1205 B 319 919 598 
127 137 425 B 774 616 307 
128 1064 1088 B 18 103 7 
129 321 1126 B 37 706 416 
130 489 834 B 784 664 931 
131 269 764 B 369 185 46 
132 843 1138 B 556 205 521 
133 941 966 B 253 954 190 
