80 3 32
1000 1000 1000 
0 987 1026 A 796 175 211 
1 1436 1438 A 574 712 912 
2 574 1394 A 51 452 43 
3 425 462 A 529 216 505 
4 1401 1402 A 916 280 120 
5 1051 1180 A 213 350 754 
6 803 1071 A 146 449 34 
7 489 1427 A 531 351 84 
8 79 257 A 961 377 603 
9 1162 1256 A 728 355 885 
10 97 1371 A 578 324 563 
11 1377 1424 A 263 500 884 
12 1132 1430 A 997 21 102 
13 39 400 A 601 972 672 
14 664 978 A 79 755 782 
15 758 1238 A 8 126 266 
16 287 347 A 680 900 219 
17 736 1133 A 229 111 186 
18 182 1428 A 709 296 919 
19 491 867 A 204 542 567 
20 1337 1371 A 606 414 505 
21 573 995 A 409 580 5 
22 301 934 A 304 683 956 
23 1369 1373 A 148 893 875 
24 1247 1264 A 626 399 539 
25 1369 1410 A 604 968 762 
26 1171 1312 A 855 683 952 
27 666 755 A 15 277 989 
28 237 1137 A 68 207 233 
29 172 718 A 373 997 489 
30 1175 1345 A 954 73 922 
31 289 1368 A 682 988 281 
32 1157 1410 B 495 83 599 
33 1287 1396 B 41 694 875 
34 255 1307 B 644 555 974 
35 713 1222 B 598 28 690 
36 854 961 B 151 925 674 
37 1437 1438 B 675 239 573 
38 255 294 B 530 826 523 
39 72 758 B 734 86 510 
40 72 962 B 574 669 585 
41 1146 1260 B 784 58 163 
42 1237 1324 B 170 768 917 
43 448 1139 B 314 741 320 
44 837 1375 B 957 867 273 
45 979 1384 B 542 61 487 
46 129 601 B 496 185 865 
47 625 943 B 837 896 350 
48 738 1093 B 200 874 41 
49 58 782 B 792 135 451 
50 801 804 B 330 805 183 
51 206 1235 B 607 224 695 
52 171 1075 B 260 401 69 
53 459 1046 B 112 922 19 
54 1225 1261 B 627 814 509 
55 619 900 B 911 601 191 
56 780 1014 B 138 512 271 
57 136 1062 B 353 395 744 
58 511 1334 B 285 396 303 
59 175 1212 B 721 636 939 
60 93 1203 B 750 910 528 
61 124 1016 B 71 789 458 
62 309 1040 B 193 731 787 
63 812 957 B 1000 697 148 
64 102 1161 B 154 323 69 
65 576 685 B 934 645 389 
66 1025 1379 B 561 829 65 
67 648 1217 B 760 226 721 
68 433 645 B 28 591 29 
69 216 338 B 620 287 237 
70 824 1125 B 861 234 489 
71 374 892 B 2 315 541 
72 462 924 B 775 910 696 
73 1081 1116 B 83 605 114 
74 808 1091 B 683 152 205 
75 198 1257 B 996 958 633 
76 416 1291 B 397 989 130 
77 809 1014 B 518 9 642 
78 1010 1095 B 456 399 78 
79 1045 1051 B 44 556 256 
