80 3 32
1000 1000 1000 
0 653 1351 A 434 633 742 
1 1132 1361 A 118 571 564 
2 67 1338 A 647 111 82 
3 531 761 A 686 923 847 
4 1156 1315 A 995 811 455 
5 837 990 A 648 22 821 
6 823 1356 A 283 475 821 
7 889 1024 A 153 36 570 
8 1244 1293 A 94 41 930 
9 284 1321 A 360 296 420 
10 568 1196 A 588 425 955 
11 424 757 A 345 286 834 
12 678 781 A 269 634 323 
13 209 1371 A 532 486 2 
14 573 1187 A 579 952 719 
15 416 1424 A 204 244 714 
16 637 1141 A 622 678 223 
17 166 1270 A 916 683 409 
18 506 1189 A 398 112 606 
19 719 903 A 250 688 697 
20 1236 1367 A 453 412 760 
21 613 861 A 241 976 424 
22 409 855 A 509 793 974 
23 1224 1387 A 279 123 383 
24 284 454 A 316 351 605 
25 860 1350 A 547 632 39 
26 1046 1214 A 559 959 287 
27 497 1350 A 942 67 965 
28 209 667 A 514 925 879 
29 775 1068 A 213 356 621 
30 1273 1344 A 364 78 430 
31 1273 1366 A 254 256 647 
32 1157 1365 B 856 445 383 
33 171 249 B 551 422 996 
34 813 838 B 596 246 969 
35 260 467 B 835 280 990 
36 708 1086 B 586 996 747 
37 1338 1369 B 799 866 686 
38 607 1439 B 629 290 326 
39 132 221 B 940 46 229 
40 1223 1252 B 64 157 857 
41 1015 1258 B 21 255 294 
42 593 747 B 459 427 13 
43 679 855 B 860 563 995 
44 821 1089 B 452 42 83 
45 151 860 B 393 540 100 
46 1180 1191 B 25 836 588 
47 358 566 B 816 348 159 
48 116 520 B 287 235 113 
49 706 934 B 395 254 854 
50 1156 1220 B 68 545 74 
51 1 462 B 907 9 364 
52 15 1024 B 565 961 973 
53 1364 1372 B 415 934 88 
54 150 1386 B 440 841 300 
55 740 846 B 536 430 106 
56 0 1074 B 632 566 16 
57 69 187 B 746 800 280 
58 1022 1110 B 626 453 459 
59 741 1391 B 541 755 535 
60 93 910 B 329 149 218 
61 481 532 B 837 119 480 
62 1412 1418 B 933 547 384 
63 237 1168 B 433 775 616 
64 511 809 B 578 586 271 
65 1236 1353 B 133 877 208 
66 1381 1416 B 657 403 838 
67 80 516 B 146 634 583 
68 718 727 B 231 678 518 
69 805 1048 B 165 520 519 
70 686 777 B 518 821 742 
71 475 914 B 757 865 290 
72 681 854 B 747 497 700 
73 1309 1409 B 440 887 237 
74 532 1315 B 824 125 81 
75 169 283 B 722 347 934 
76 1043 1111 B 224 499 222 
77 453 711 B 510 873 608 
78 815 1297 B 42 36 55 
79 818 1205 B 226 944 502 
