200 3 80
1000 1000 1000 
0 992 1146 A 157 920 803 
1 489 1054 A 238 648 797 
2 1404 1413 A 783 590 753 
3 530 1044 A 633 49 964 
4 228 1420 A 77 222 412 
5 1256 1432 A 979 508 360 
6 1136 1416 A 239 363 1000 
7 1411 1433 A 253 521 52 
8 1068 1338 A 742 891 676 
9 392 1424 A 103 861 592 
10 1435 1439 A 484 318 549 
11 1399 1423 A 267 667 367 
12 1428 1432 A 262 376 316 
13 138 824 A 861 680 628 
14 587 862 A 469 322 705 
15 133 307 A 351 256 101 
16 834 980 A 751 904 70 
17 2 791 A 726 792 586 
18 74 326 A 517 598 374 
19 53 930 A 833 59 696 
20 1044 1278 A 136 8 242 
21 184 1256 A 28 505 981 
22 64 886 A 420 221 766 
23 1108 1397 A 864 537 235 
24 280 1031 A 507 651 783 
25 1272 1299 A 76 67 921 
26 1049 1089 A 370 839 1000 
27 726 1327 A 427 894 160 
28 1175 1365 A 739 819 773 
29 826 1344 A 9 605 170 
30 5 1322 A 669 159 128 
31 235 1132 A 386 870 767 
32 270 714 A 659 442 611 
33 1292 1379 A 716 312 300 
34 376 876 A 296 847 17 
35 696 834 A 338 493 393 
36 1434 1435 A 45 182 370 
37 988 1073 A 225 556 564 
38 1294 1418 A 696 807 26 
39 695 1051 A 277 739 395 
40 783 871 A 438 171 76 
41 1411 1416 A 651 275 196 
42 460 1044 A 627 612 2 
43 874 1368 A 353 798 110 
44 710 1296 A 266 11 209 
45 1100 1245 A 232 272 140 
46 773 1416 A 246 443 825 
47 633 1389 A 296 61 516 
48 1104 1393 A 905 474 601 
49 2 528 A 808 539 581 
50 87 142 A 556 813 740 
51 172 562 A 485 423 437 
52 1291 1409 A 109 325 823 
53 1016 1215 A 175 76 624 
54 817 966 A 470 469 308 
55 162 511 A 79 677 624 
56 15 1237 A 142 953 991 
57 83 585 A 699 89 555 
58 1044 1228 A 3 301 948 
59 144 617 A 87 683 22 
60 517 1218 A 389 401 558 
61 1395 1426 A 200 949 924 
62 1203 1219 A 461 792 45 
63 278 567 A 796 894 977 
64 1109 1184 A 761 647 834 
65 607 854 A 415 310 871 
66 152 376 A 245 49 544 
67 284 1231 A 254 161 620 
68 1338 1395 A 673 509 735 
69 302 1006 A 918 859 450 
70 676 1171 A 637 337 102 
71 523 944 A 985 530 98 
72 308 614 A 678 252 165 
73 659 1315 A 577 32 241 
74 466 949 A 471 807 455 
75 71 207 A 736 524 728 
76 762 1177 A 555 946 968 
