50 3 20
1000 1000 1000 
0 583 1093 A 255 419 169 
1 870 1175 A 764 689 253 
2 775 1186 A 78 474 769 
3 290 1421 A 415 323 681 
4 193 823 A 22 125 794 
5 569 1074 A 683 921 390 
6 480 1303 A 845 27 981 
7 689 862 A 716 9 137 
8 374 1132 A 141 474 997 
9 22 806 A 705 795 262 
10 551 1341 A 152 225 671 
11 984 1143 A 679 688 592 
12 1184 1233 A 950 511 880 
13 732 1087 A 918 746 7 
14 1264 1324 A 200 593 355 
15 1044 1228 A 443 537 802 
16 585 1038 A 307 474 265 
17 1256 1317 A 185 433 126 
18 608 745 A 473 734 476 
19 1201 1433 A 665 343 371 
20 443 566 B 862 713 401 
21 984 1296 B 411 794 745 
22 210 796 B 429 255 446 
23 320 1287 B 164 510 696 
24 757 1355 B 328 764 389 
25 191 326 B 918 515 995 
26 986 1318 B 344 166 669 
27 884 1234 B 112 933 407 
28 439 1326 B 355 514 352 
29 1352 1412 B 799 133 335 
30 1252 1363 B 112 340 944 
31 731 892 B 747 802 45 
32 570 1223 B 685 967 912 
33 1282 1314 B 334 370 345 
34 794 881 B 96 872 494 
35 888 891 B 838 496 839 
36 447 853 B 595 155 331 
37 1354 1384 B 8 786 123 
38 832 1398 B 985 622 650 
39 1150 1155 B 670 127 569 
40 321 1399 B 936 719 526 
41 1399 1438 B 515 434 971 
42 1181 1341 B 949 550 789 
43 1191 1204 B 820 719 619 
44 169 1209 B 665 26 498 
45 1056 1320 B 119 905 578 
46 601 1178 B 922 858 65 
47 1299 1369 B 771 538 355 
48 286 1317 B 693 624 90 
49 648 1170 B 332 431 560 
