100 3 40
1000 1000 1000 
0 252 1029 A 500 979 657 
1 219 234 A 990 476 397 
2 143 371 A 746 880 281 
3 627 759 A 105 280 649 
4 952 1092 A 548 663 552 
5 79 773 A 667 767 782 
6 990 1338 A 902 433 128 
7 688 1418 A 785 83 638 
8 1196 1225 A 33 904 877 
9 873 1381 A 138 805 761 
10 501 1419 A 538 269 883 
11 695 1364 A 844 166 407 
12 1380 1425 A 890 664 184 
13 760 862 A 894 866 68 
14 117 764 A 424 115 378 
15 1264 1316 A 447 178 716 
16 1109 1128 A 181 642 482 
17 1237 1398 A 841 895 91 
18 127 1161 A 676 173 392 
19 1318 1347 A 569 229 696 
20 1047 1201 A 404 46 266 
21 346 692 A 947 379 276 
22 1057 1425 A 461 46 128 
23 740 963 A 653 288 47 
24 1280 1317 A 208 80 775 
25 528 800 A 967 928 333 
26 511 1369 A 619 661 353 
27 61 539 A 348 258 794 
28 830 939 A 491 977 880 
29 514 578 A 546 545 923 
30 349 460 A 744 33 537 
31 1388 1398 A 833 530 924 
32 237 777 A 325 840 872 
33 978 981 A 168 952 297 
34 201 223 A 485 201 815 
35 948 1043 A 970 427 13 
36 23 572 A 833 104 158 
37 168 1414 A 996 12 923 
38 613 1194 A 261 255 529 
39 996 1226 A 823 392 488 
40 811 1054 B 569 886 674 
41 770 1298 B 732 920 22 
42 211 313 B 256 880 389 
43 890 1377 B 10 640 667 
44 1045 1434 B 828 344 722 
45 204 315 B 982 119 61 
46 1114 1194 B 775 137 899 
47 1187 1232 B 244 76 98 
48 1052 1108 B 753 45 67 
49 557 723 B 787 492 3 
50 309 1231 B 564 873 472 
51 860 1060 B 527 812 560 
52 633 683 B 476 860 979 
53 1148 1288 B 150 784 432 
54 700 763 B 525 951 110 
55 825 836 B 413 160 355 
56 915 1029 B 485 405 612 
57 1261 1353 B 609 499 945 
58 74 401 B 838 416 464 
59 1183 1428 B 285 523 698 
60 920 1083 B 113 949 780 
61 427 1031 B 236 452 24 
62 206 735 B 524 663 266 
63 111 1263 B 84 330 733 
64 343 1342 B 505 802 656 
65 100 820 B 986 268 677 
66 271 1145 B 785 273 630 
67 65 724 B 839 91 65 
68 1209 1229 B 728 404 976 
69 123 1280 B 274 237 728 
70 471 774 B 65 636 322 
71 1098 1439 B 611 265 23 
72 159 513 B 369 531 60 
73 926 1174 B 430 272 556 
74 257 614 B 300 19 189 
75 1436 1437 B 191 629 31 
76 1269 1377 B 117 739 324 
77 20 1080 B 828 437 600 
78 1182 1267 B 574 128 385 
79 1288 1407 B 119 767 814 
80 1141 1299 B 66 384 734 
81 881 980 B 247 77 21 
82 321 810 B 417 630 795 
83 1122 1137 B 613 506 985 
84 567 1278 B 407 495 50 
85 1386 1410 B 400 329 479 
86 43 1424 B 762 994 6 
87 289 1201 B 166 927 596 
88 1301 1366 B 341 810 624 
89 512 606 B 261 438 881 
90 1201 1261 B 905 917 254 
91 417 1401 B 254 864 100 
92 1084 1169 B 609 511 362 
93 1306 1369 B 422 681 194 
94 650 1010 B 19 72 657 
95 1287 1383 B 329 581 365 
96 1228 1291 B 77 982 756 
97 403 748 B 40 933 622 
98 566 980 B 234 900 729 
99 1344 1350 B 942 948 872 
