100 3 40
1000 1000 1000 
0 1074 1146 A 476 143 655 
1 1436 1437 A 94 955 652 
2 1278 1329 A 592 696 837 
3 641 1288 A 394 55 104 
4 633 1398 A 802 726 124 
5 632 1151 A 961 894 960 
6 768 896 A 521 401 577 
7 1363 1385 A 873 445 120 
8 457 584 A 216 507 859 
9 948 1278 A 376 677 106 
10 1293 1392 A 337 340 246 
11 1343 1428 A 897 229 547 
12 941 1363 A 738 165 940 
13 299 615 A 438 583 598 
14 136 664 A 295 897 217 
15 1387 1420 A 912 279 471 
16 716 1430 A 967 627 852 
17 299 1357 A 993 247 567 
18 438 1058 A 115 235 741 
19 760 893 A 176 739 476 
20 769 864 A 40 255 743 
21 783 965 A 901 70 829 
22 655 812 A 472 105 877 
23 1188 1376 A 43 125 109 
24 597 716 A 416 50 314 
25 971 1097 A 325 140 923 
26 640 1405 A 479 520 638 
27 363 1361 A 171 275 66 
28 957 1264 A 418 988 236 
29 253 1228 A 143 224 709 
30 407 919 A 798 713 794 
31 110 1422 A 812 986 861 
32 272 1225 A 449 798 971 
33 1158 1408 A 722 808 292 
34 947 1413 A 62 2 9 
35 848 1102 A 32 943 438 
36 575 860 A 586 38 395 
37 1396 1422 A 207 938 568 
38 163 895 A 675 163 537 
39 1081 1434 A 846 170 165 
40 887 984 B 909 13 993 
41 1115 1335 B 800 442 145 
42 475 728 B 637 408 973 
43 825 1253 B 271 374 691 
44 787 811 B 593 752 743 
45 1247 1315 B 481 861 834 
46 598 1223 B 539 917 106 
47 1163 1187 B 23 708 301 
48 91 1198 B 173 585 594 
49 1072 1378 B 34 706 498 
50 133 1148 B 800 627 916 
51 146 1352 B 756 382 606 
52 90 822 B 740 729 309 
53 1267 1270 B 598 865 543 
54 1207 1211 B 526 469 1000 
55 740 1011 B 206 583 424 
56 60 1171 B 313 404 985 
57 409 641 B 203 581 641 
58 737 1419 B 888 399 924 
59 481 933 B 155 1000 479 
60 581 1424 B 872 321 173 
61 1422 1428 B 565 124 32 
62 718 1428 B 749 708 442 
63 1184 1213 B 932 815 66 
64 493 720 B 518 540 143 
65 784 1237 B 689 830 564 
66 256 1001 B 47 889 586 
67 423 1026 B 114 529 318 
68 1433 1437 B 984 2 117 
69 153 1241 B 739 746 335 
70 37 692 B 10 595 197 
71 436 564 B 351 207 952 
72 883 1143 B 23 664 518 
73 922 1075 B 332 356 664 
74 726 813 B 672 530 30 
75 1180 1333 B 730 581 614 
76 938 1292 B 747 544 843 
77 934 970 B 60 588 270 
78 457 569 B 209 568 852 
79 559 872 B 442 14 963 
80 709 730 B 334 193 778 
81 136 1333 B 951 793 686 
82 855 1278 B 985 330 59 
83 726 816 B 789 324 869 
84 1313 1354 B 240 737 793 
85 1234 1331 B 79 315 155 
86 1384 1430 B 379 537 306 
87 794 1178 B 398 196 397 
88 971 1035 B 817 610 392 
89 1074 1360 B 902 670 306 
90 667 1164 B 538 518 214 
91 1250 1264 B 497 183 930 
92 631 721 B 508 374 544 
93 867 894 B 790 267 878 
94 914 1084 B 735 656 972 
95 1240 1249 B 876 883 593 
96 864 1357 B 599 295 609 
97 1246 1356 B 926 338 894 
98 59 958 B 469 162 388 
99 1097 1416 B 171 585 284 
