200 3 80
1000 1000 1000 
0 883 958 A 735 121 438 
1 543 901 A 951 635 902 
2 529 1131 A 482 543 309 
3 83 631 A 328 782 222 
4 1174 1196 A 325 320 984 
5 545 1084 A 482 226 559 
6 1347 1380 A 38 438 450 
7 1261 1327 A 610 287 672 
8 993 1429 A 894 138 295 
9 346 1122 A 919 53 597 
10 1324 1327 A 211 883 734 
11 56 1393 A 466 783 384 
12 224 400 A 368 52 258 
13 816 1168 A 135 979 393 
14 1372 1413 A 145 904 366 
15 1197 1244 A 701 899 571 
16 628 665 A 757 9 957 
17 1409 1412 A 339 74 138 
18 670 1240 A 739 900 952 
19 401 549 A 877 46 536 
20 1039 1248 A 482 863 130 
21 812 899 A 635 344 641 
22 931 1103 A 701 709 40 
23 842 1017 A 556 407 709 
24 479 629 A 80 220 492 
25 862 888 A 96 247 77 
26 285 453 A 737 63 293 
27 988 1179 A 624 950 174 
28 195 726 A 190 886 512 
29 472 791 A 395 524 237 
30 614 872 A 918 577 63 
31 1089 1097 A 897 266 576 
32 95 604 A 825 752 402 
33 828 914 A 207 548 421 
34 1021 1043 A 214 791 870 
35 773 969 A 455 226 413 
36 520 1051 A 665 938 137 
37 1239 1405 A 66 747 376 
38 1036 1118 A 122 698 265 
39 1088 1244 A 640 215 289 
40 924 1173 A 529 936 320 
41 936 1225 A 375 418 780 
42 776 1383 A 948 389 946 
43 685 1166 A 774 434 922 
44 369 528 A 82 499 226 
45 1199 1307 A 800 989 460 
46 981 1429 A 665 338 907 
47 200 234 A 477 895 733 
48 104 266 A 988 485 905 
49 1266 1308 A 800 854 943 
50 486 1386 A 24 593 943 
51 453 1255 A 858 164 812 
52 189 1021 A 10 591 259 
53 1226 1415 A 166 393 320 
54 62 512 A 227 753 327 
55 236 359 A 281 967 588 
56 446 1271 A 873 445 337 
57 1195 1371 A 347 564 813 
58 469 836 A 744 568 255 
59 241 485 A 221 636 588 
60 86 881 A 20 306 885 
61 241 1030 A 381 913 873 
62 1306 1405 A 349 109 443 
63 720 938 A 291 7 824 
