80 3 32
1000 1000 1000 
0 1388 1439 A 185 872 21 
1 481 814 A 73 444 494 
2 267 901 A 266 464 536 
3 341 1316 A 911 233 592 
4 71 508 A 669 342 923 
5 1381 1387 A 158 880 142 
6 1400 1430 A 172 158 606 
7 785 1139 A 355 672 301 
8 1375 1377 A 898 434 497 
9 299 526 A 478 931 843 
10 490 1169 A 102 70 570 
11 1356 1381 A 319 363 330 
12 594 737 A 463 559 771 
13 535 1069 A 470 594 401 
14 664 1028 A 116 300 211 
15 531 1344 A 803 750 422 
16 606 1281 A 673 124 622 
17 661 1284 A 369 532 5 
18 138 472 A 113 720 991 
19 489 1062 A 381 500 38 
20 588 921 A 236 42 852 
21 923 1266 A 751 126 871 
22 851 1233 A 80 777 128 
23 1401 1418 A 825 337 566 
24 727 1283 A 348 630 901 
25 810 1337 A 284 181 135 
26 300 924 A 358 900 574 
27 195 867 A 911 303 296 
28 1306 1427 A 714 103 721 
29 817 966 A 514 66 523 
30 1195 1428 A 613 217 491 
31 1396 1411 A 546 685 752 
32 408 1347 B 131 388 499 
33 528 1042 B 660 80 346 
34 737 1032 B 372 770 92 
35 694 965 B 960 734 138 
36 837 1385 B 411 597 377 
37 534 821 B 64 593 824 
38 145 931 B 964 256 868 
39 1153 1339 B 195 694 544 
40 1331 1371 B 968 715 151 
41 519 917 B 168 152 246 
42 205 1052 B 212 548 180 
43 845 1337 B 866 440 579 
44 1432 1438 B 409 871 633 
45 765 818 B 757 768 501 
46 459 1238 B 244 998 805 
47 1124 1411 B 444 420 613 
48 60 996 B 574 356 976 
49 1225 1310 B 920 858 471 
50 934 1364 B 656 701 534 
51 440 961 B 258 109 312 
52 1023 1428 B 513 665 796 
53 150 288 B 221 524 18 
54 784 1034 B 826 780 906 
55 270 1271 B 144 687 415 
56 679 1264 B 883 751 833 
57 267 1256 B 950 590 513 
58 1076 1089 B 203 957 249 
59 21 66 B 488 534 422 
60 999 1309 B 250 931 21 
61 843 1233 B 377 687 888 
62 136 1121 B 915 141 736 
63 824 1140 B 170 458 608 
64 588 647 B 951 361 822 
65 218 460 B 863 85 564 
66 752 1205 B 644 107 155 
67 235 876 B 491 935 525 
68 1122 1340 B 549 180 257 
69 669 845 B 10 482 236 
70 1295 1380 B 799 918 7 
71 1381 1425 B 497 937 46 
72 836 1239 B 731 686 885 
73 222 1437 B 2 146 344 
74 1223 1232 B 821 194 965 
75 362 544 B 841 158 431 
76 1154 1231 B 820 320 728 
77 683 1413 B 148 770 124 
78 1392 1413 B 469 294 217 
79 1155 1310 B 84 804 375 
