200 3 80
1000 1000 1000 
0 168 479 A 672 206 67 
1 601 1197 A 133 795 338 
2 1125 1222 A 70 481 1000 
3 854 1015 A 444 260 6 
4 1427 1428 A 610 644 391 
5 113 889 A 213 953 523 
6 1427 1432 A 425 141 227 
7 735 1323 A 988 972 429 
8 968 1369 A 241 61 92 
9 1432 1436 A 857 957 293 
10 865 1107 A 28 550 654 
11 485 1341 A 507 247 304 
12 832 1081 A 136 730 799 
13 787 1364 A 662 560 77 
14 478 693 A 330 124 157 
15 185 450 A 377 325 913 
16 608 1191 A 719 949 51 
17 1009 1345 A 856 869 298 
18 846 1085 A 604 173 505 
19 682 803 A 492 248 150 
20 444 828 A 884 978 729 
21 27 225 A 194 583 943 
22 1156 1172 A 210 821 213 
23 878 1397 A 684 134 741 
24 1047 1082 A 255 240 534 
25 86 257 A 41 429 951 
26 843 1070 A 159 82 176 
27 301 381 A 697 288 360 
28 100 502 A 312 78 202 
29 634 1071 A 776 962 968 
30 831 1289 A 231 820 241 
31 429 1427 A 796 918 719 
32 1067 1389 A 439 993 305 
33 876 962 A 988 125 518 
34 959 1182 A 288 427 195 
35 665 1143 A 804 841 243 
36 459 981 A 928 386 815 
37 1206 1314 A 792 442 969 
38 1239 1361 A 42 753 302 
39 491 822 A 704 683 840 
40 856 1132 A 680 413 924 
41 295 649 A 764 866 74 
42 381 1113 A 436 94 576 
43 1081 1260 A 450 855 395 
44 577 964 A 944 453 681 
45 742 918 A 648 510 703 
46 1018 1271 A 556 267 278 
47 1116 1265 A 395 345 129 
48 593 651 A 821 988 54 
49 816 1099 A 381 803 246 
50 226 1420 A 346 792 754 
51 92 817 A 505 666 225 
52 1232 1331 A 754 359 90 
53 1298 1329 A 635 850 511 
54 642 1272 A 658 471 2 
55 56 667 A 687 490 976 
56 357 1185 A 322 599 726 
57 129 1405 A 877 894 75 
58 373 1268 A 548 938 611 
59 1395 1438 A 148 537 19 
60 1337 1422 A 629 555 406 
61 374 1360 A 57 666 34 
62 83 1017 A 410 801 544 
63 441 528 A 876 595 90 
64 1114 1232 A 334 666 36 
65 997 1426 A 773 567 113 
66 197 788 A 964 348 219 
67 815 945 A 444 288 360 
68 795 1427 A 478 76 2 
69 733 1431 A 692 287 249 
70 313 1103 A 187 943 150 
71 313 815 A 967 605 856 
72 1365 1420 A 521 425 164 
73 187 643 A 671 433 483 
74 79 793 A 776 324 29 
75 613 1085 A 702 514 179 
76 204 1424 A 91 194 832 
77 1127 1353 A 503 25 575 
78 749 1310 A 351 890 292 
79 598 1340 A 789 585 85 
80 592 921 B 917 859 90 
81 785 1356 B 247 339 93 
82 437 1324 B 566 988 633 
83 1355 1410 B 393 919 165 
84 701 1025 B 714 611 296 
85 261 332 B 511 219 20 
86 16 821 B 236 318 422 
87 1423 1425 B 799 186 795 
88 705 1382 B 617 620 15 
89 842 1423 B 347 180 262 
90 775 935 B 8 185 940 
