50 3 20
1000 1000 1000 
0 881 1238 A 357 725 38 
1 943 1038 A 145 948 835 
2 1046 1050 A 987 784 407 
3 805 944 A 583 895 936 
4 1291 1415 A 951 793 169 
5 773 1230 A 968 772 88 
6 809 1290 A 100 760 885 
7 93 1379 A 421 305 662 
8 629 913 A 937 58 926 
9 317 1371 A 455 261 27 
10 1069 1413 A 467 117 597 
11 1099 1229 A 884 19 96 
12 1156 1264 A 770 306 77 
13 206 1081 A 45 882 140 
14 985 1019 A 676 823 172 
15 384 1087 A 885 252 574 
16 1399 1420 A 140 214 617 
17 792 859 A 167 936 744 
18 893 1091 A 626 735 408 
19 109 248 A 590 741 93 
20 442 986 B 901 580 40 
21 279 1012 B 19 157 753 
22 755 1115 B 519 201 339 
23 459 541 B 643 809 677 
24 330 1282 B 944 956 286 
25 98 215 B 791 512 864 
26 436 1409 B 200 417 735 
27 996 1152 B 982 470 858 
28 1399 1437 B 792 424 253 
29 1090 1315 B 257 904 127 
30 869 1385 B 323 213 909 
31 1343 1372 B 931 180 224 
32 1409 1418 B 453 839 621 
33 207 1402 B 936 156 941 
34 364 1426 B 1 513 771 
35 42 1119 B 463 705 344 
36 1312 1410 B 687 499 236 
37 1349 1373 B 489 228 89 
38 546 1195 B 810 33 282 
39 1153 1348 B 791 143 496 
40 804 1207 B 956 499 315 
41 676 680 B 452 35 288 
42 646 894 B 105 167 313 
43 155 969 B 133 682 393 
44 437 482 B 135 892 468 
45 293 866 B 645 193 610 
46 748 917 B 757 701 41 
47 564 970 B 454 545 816 
48 1272 1403 B 655 273 35 
49 217 911 B 512 161 328 
