50 3 20
1000 1000 1000 
0 182 1197 A 906 335 983 
1 1267 1318 A 100 678 822 
2 841 1384 A 85 127 747 
3 1313 1350 A 995 46 645 
4 513 799 A 438 54 883 
5 860 989 A 443 372 441 
6 923 1273 A 188 261 258 
7 1240 1294 A 761 108 547 
8 7 919 A 819 816 186 
9 179 261 A 232 815 498 
10 427 1189 A 252 799 274 
11 79 913 A 817 221 206 
12 1168 1198 A 156 59 380 
13 518 1367 A 601 864 968 
14 167 1328 A 50 720 499 
15 646 1115 A 491 289 108 
16 1283 1362 A 981 262 306 
17 42 1419 A 306 419 677 
18 938 1387 A 783 896 591 
19 640 1398 A 186 33 2 
20 650 1337 B 572 313 704 
21 920 1300 B 33 426 521 
22 876 1421 B 658 624 325 
23 73 650 B 567 127 561 
24 306 1262 B 717 35 920 
25 1221 1254 B 69 813 97 
26 1367 1409 B 23 600 764 
27 1255 1373 B 712 900 50 
28 620 768 B 762 717 877 
29 638 1342 B 975 455 830 
30 1431 1434 B 260 4 439 
31 380 1238 B 200 125 450 
32 980 1051 B 596 276 633 
33 929 996 B 985 991 929 
34 1005 1373 B 99 382 603 
35 311 1096 B 761 587 991 
36 430 748 B 131 645 891 
37 23 533 B 780 657 195 
38 992 1358 B 9 62 2 
39 1403 1435 B 813 902 609 
40 488 1168 B 846 642 1000 
41 814 1105 B 51 457 674 
42 239 1335 B 666 718 723 
43 1416 1434 B 91 796 196 
44 512 1020 B 942 473 556 
45 915 964 B 926 500 358 
46 7 210 B 886 41 168 
47 295 1405 B 173 107 826 
48 1218 1231 B 717 180 284 
49 45 1276 B 218 523 650 
